Reviews,Label
"The salon is cute, clean, and filled with chandeliers! Angie did an excellent job with my hair! She listened to my general idea, exasperated by the fact I'm pregnant and always burning up, and gave me a cut that is cute, easy to style, and, best of all, light and short enough to keep me cool! I've definitely found my stylist and will return to Angie at Altered Ego again and again. The prices are reasonable, and the salon offers a wide variety of products. I also had a coupon for a drink at the espresso bar next door with Male Ego, and my drink was delicious :)",positive
"Lauren was my stylist and she did AMAZING! I showed her a picture of the blonde I wanted and explained I didn't want it as light as the picture, but not like the golden blonde I had. She was super nice the entire time and my hair turned out perfectly. I am so happy I went today and will definitely be coming back!",positive
"This is the first salon that has gained my trust in quite a while. It's always difficult to find somewhere new after a move. However, I was recommended by my roommate to book an appointment with Mylissa and judging by the job she did on my roomate's hair, I was sold. She is the biggest sweetheart ever, loves her job, and her clients! She really worked with me and achieved exactly what I wanted. She's great at doing color corrections, color melts, ombres, and cuts. Her hands are like magic and she is an artist in the Salon world. I probably won't be visiting any other stylist while I live here in Tempe. This shop has a great energy. Everyone is so welcoming and happy to be here! :)",positive
"What was a perfect day was ruined by horrible customer service. Let's start from the beginning. I'm getting married and came to learn about Altered Ego at the AZ bridal show. At the show I was attracted to them because they did vintage hairstyles. I was given a $50 gift card at the bridal show. I called today to get info on how the bridal hair works. I was informed that for $50 I could do a trial run. They had a cancellation and were able to get me in today. Upon arriving to the shop I was greeted by two friendly ladies at the front desk. I had to wait a little longer than expected but didn't mind since the atmosphere was inviting. Nicque my stylist came out and escorted me to the joint coffee shop called Solo. Cool concept, you can order a variety of drinks and pay for it when you pay for your salon services. I get into Nicques chair and she's awesome! Easy to talk to and very knowledgeable. We did a vintage updo and it took about 1 1/2 hour. She's very detailed and passionate about her work. I decided to book my bridal party and self for my October wedding. I'm escorted to the front desk and get prepared to pay. I add a 20 tip for Nicque and I'm told the trial will be $80 instead of $50 because it was a detailed style. No biggie I hand over my gift card and the lady at the register said it wasn't working. She goes and speaks to the manager/owner and comes back and tells me unfortunately it was for hair extensions not the service I received. I end up paying $104 for a hair consult. I'm annoyed but pay. I leave sit in my car and look at the gift card. It states: To Bride- from: terri- $50- bride consult. So I go back in. I say that I'm not trying to make a big fuss but I'm left with a bad taste that this gift card is being refused when it does not state that it can only be used for extensions. The owner/manager comes out. She explains to me that this gift card is for another service and she's sorry about the miss communication but I should have let them know prior to my service that I had a gift card and the gift card says Terri but Nicque did my hair. She then tells me how nice my hair is. I am not arguing that I like my hair I'm arguing that the gift card is being refused! She talked down to me and told me she wasn't really sure what I was wanting her to do. I get upset and start to get teary eyed. This is customer service 101 I'm about to bring 4-5 bridesmaids to get salon and she's fighting me for $50! She tells me that she feels bad about the miscommunication. She then tells me that she can meet me halfway and give me $25 off on my wedding day. She states that she thinks that's fair since the gift card is for a completely different service. I just stand there tears falling down my face because I'm so infuriated. She also jokes that if they gave every bride at the expo a $50 gift card they'd not be in business. I wasn't looking for the style to be free. I wanted the gift card to be honored. She should have done the right thing and honored it. I was called after I left and my sweet stylist Nicque offered to honor the gift card on my wedding day. I now however have such a bad taste for this and I absolutely do not want to support the owner of the salon. It sucks because I loved my hair but you never argue with a customer. Also don't hand out fake gift cards that mean nothing! I left in tears furious that I spent that much for a trial and will be expected to pay more on my wedding day. They should have their pricing written down and be clear about what youre paying for.",negative
Kudos to Gaby who did an amazing job with my hair!!! I love the refreshing new look she gave and the professional subtle atmosphere that lingers in the place! Now I'm a regular client!,positive
"One phrase to describe my most recent hair experience: Pinterest Worthy! Kasondra did an amazing job creating the perfect bayalage summer hair. She is a great stylist for curly hair, and knows how to cut it perfectly every time. If you're in Tempe looking for a great stylist and salon, definitely give Altered Ego a call!",positive
"I get my hair colored and cut by Mylisa and I get my extensions done by Terri! They are both amazing and know exactly what I want! I have very fine, thin hair and they know what will look good with my hair and what won't. Terri has been doing my extensions for almost two years now and she customizes them for my hair. Makes the bond smaller so they will lay very flat and so they won't be noticeable. They look very natural! No one knows they are extensions and are very shocked when I tell them that they are! She is amazing! Mylisa is amazing with balayage and color! She has been doing mine for a while now. I love how sun kissed it looks! Perfect for summer!",positive
Mylisa was my styalist and she was amazing!! She was great to take to and did amazing work! I got a grey/silver all over and couldn't have asked for better!! If you're wanting anything a little crazy or colorful I would HIGHLY recommend her!!,positive
"This was my first trip to this salon. I decided to head over to this salon just because of the amazing Yelp reviews. To say the least; my fellow Yelpers never let me down. From the jump my experience was amazing! The ladies that helped me to book my appointment took the time to listen to what I wanted and where I currently was with my hair to match me up with hands down the most personable super talented stylist. Ms Timiko! Forgive me if I'm spelling your name wrong... Not only does she take time to listen to what I wanted, she took time to explain what would look the best on me and how she planned on accomplishing that look. She went above and beyond what any other stylist has done for me in the past. Talk about raising the bar! I'm soooooo happy with my new haircut and I sooo enjoyed all the laughs and great conversation with Timiko. I also enjoyed a hot skinny Vanilla latte that was made for me less than a few feet away while I was getting my hair done. The coffee joint is inside of this salon. A fabulous cut, tasty latte, and fantastic company to boot. Doesn't get much better than this thank you !!!!",positive
"We are spending a few months in the Mesa / Tempe area and I'd decided to get my long hair cut. On the recommendation of two friends I went to a stylist at another salon. I was really disappointed with that experience and the cut, even though I'd showed her three pics of what I was wanting. I found Altered Ego here on Yelp and was able to get an appointment with Tiffany. I showed her the same pics I'd showed the other stylist and she ""got it""! She did a great job cutting my hair and I will be going back to her next time we're here! The whole salon experience was fantastic! Thanks for rescuing me Tiffany!",positive
"I've been searching for a hair stylist ever since I moved to the PHX valley 5 years ago. YIPPEE!!!! I found her!!!! Kassondra is incredible! She's great w/ color & I hardly have to spend any time on my hair due to it FINALLY being cut properly. Once again I am getting compliments on my hair & people asking....""Who's your stylist?"" Great color, great cut.....one happy girl I am! Thx Kassondra!!",positive
"Decided to take a closer look at Altered Ego after reading their overwhelmingly positive reviews here on Yelp. It is also less than a ten-minute drive from my home. I made a trial appointment for an updo with Tawni, the owner. She specializes in updos, and I wanted to look ""done-up"" but still like me for my elopement. Tawni TOTALLY delivered! The day of the trial, we chatted about my ideas, and I showed her a Pinterest pin board I had created. We went off of one key pin, and Tawni played around with the style. Then she took tons of photos on her iPhone and emailed them to me so I could process the hairstyle at home over the next week. I decided that I wanted even more curls/texture/volume, and that I wanted the fishtail braid a bit longer than in our trial. The morning of my elopement, Tawni opened her shop EARLY for me. My hair was ABSOLUTELY PERFECT. The photos I attach will do most of the talking, but I must say that this was a fantastic experience. Tawni was exceptionally professional, as was her assistant (Megan?). They had huge smiles on their faces the entire time my hair was being done; it felt SO good to know that I was in good hands, and that these professionals truly love what they do. I would recommend any bride-to-be to check out Altered Ego and to consult with Tawni on the style you've been dreaming of. THANK YOU! All photos Copyright © Mike Olbinski Photography www.mikeolbinski.com",positive
Great Salon! They do great work and have really fun events! I highly recommend Topher! He is fabulous at what he does!!!!,positive
I love this Salon! It has an awesome atmosphere and great stylists. I would highly recommend Topher. Not only did he give me an amazing cut but he also gave me tips on how to style my hair. After informing him that most days I choose extra sleep over styling he taught me how to do a ten minute blow dry. I have been doing it this past week and I am impressed with how much better my hair looks!,positive
"I am very particular when it comes to my hair and after moving to Arizona it was my mission to find a place i could go to and leave feeling great about my hair. I went to other salons before finding Altered Ego, and I have to say I wish I found Alter Ego first!! I made an appointment and was introduced to Topher. I gave a brief sentence on how I usually cut my hair and Topher went to work. He knew exactly what I wanted from a few words. It is hard to find a salon and hair stylist that can understand their clients needs from a few words. With Topher there was no issue. I can honestly say that every time I go in for a hair cut with Topher I leave knowing my hair will look amazing. Definitely the place to go if you want great service and an amazing haircut.",positive
Tiffany the nail tech at Altered Ego is amazing and does an excellent job with both manis and pedis. She is very precise in her work and is focused on what the customer wants. I have been going to Tiffany for 4+ years and I couldn't be happier!,positive
"I moved from out of state a little over a year ago and found Tina as my hairstylist! Normally it takes me a couple of tries with a stylist before finding one who truly knows how to work with my red coarse/curly hair, but with finding Tina, I never needed to try elsewhere. She is AMAZING with color. She found the perfect 2 colors that complement my natural red and I love it! I am constantly getting compliments while out and about on my hair color. Tina definitely knows how to make your hair look great!!",positive
I have seen Tiffany for a little over a year and she has been my saving grace for my nails! Such a sweet and outgoing women! The salons energy is upbeat and extremely fun! All of the staff is efficient and friendly. I was in love with this place from the first time I went! Outstanding!,positive
I absolutely loved this salon! I went with my sister to her hair appointment because she was nervous to try a new place. When we got there we were actually greeted by the stylist KASONDRA and she was incredibly sweet and energetic. She accommodated me and made sure I was comfortable even though I was not her client. The damask decorations and fun upbeat music was an added plus. I loved it there so much that I traveled from Peoria to Tempe again the next week so that Kasondra could cut my hair too. She did such a thorough an fantastic job on both mine and my sisters hair that I will be continuing to drive and hour just to see her! I'm going to get my hair colored by her next so I will add to my review with comments from that too :),positive
Went for months - I have baby fine wavy hair so no texturizing - apparently this is not something they understand as I left in July with a head full of texture - never went back.,negative
"After much stylist turmoil and almost a year without a haircut because I was in denial I came to yelp and found Altered Ego. It's close to my house and had great reviews. I booked an appointment with Marla and went in for a much shorter cut. She took her time and made sure it was what I wanted. Several hours after my appointment I realized that I just didn't like it. For the first time in my life I called and asked if I could come back to have some adjustments made. Marla made time the same day and gave the cut more ""wow"" and an edgier flare. She followed up with me TWICE to make sure I still liked it. The final product was fabulous and I have received many compliments on my new ""do"". I will be returning for furture cuts!",positive
"I went to this salon yesterday, and Billy booked me last minute because I could not stand one more day with my hair or I was going to cut it myself. LOL. Amor was kind enough to stay late to accomodate my haircut and color. I really had no idea what kind of color I wanted so Amor helped me choose a brown that was a bit lighter than my mousey hair. Only, once it was on, it had a very orangish tint. So she went back and put a toner on it and it helped calm down some of the brassiness (sp?) However, its still kinda orange, when I ask my friends what color my hair is...they say...""hmmmm I can't put my finger on it. It looks good though!"" I think I will wait a few days to see how it sets...I think it will work out great. The best part though is my haircut. I LOVE IT! I have thick hair that cannot be touched with thinning shears, Amor really took her time to make sure all my layers flow seamlessly together, and she thinned my hair using regular scissors. It has been a long time since I have had such a great hair cut. It usually comes out disjointed and frizzy, and blunt looking. Overall I had a great experience, and will definately come back to see Amor in the future. Oh I saw some lady get a spray tan...it looked so real! I think I will have to try that out too.",positive
"Unfortunately, my hair stylist from hair pollution, Darcy, moved up to north Scottsdale and this would have been too much of the commute for me so i had to start looking for a new place and stylist. This place is absolutely awesome, the staff is super friendly and were kind enough to accommodate my sister who just needed her ends trimmed, oh and the stylist didn't even charge her for it! Anyways, they took me in right away and my hair stylist Rebecca is this cute brunette with long locks and I have long hair so I was very comfortable with her cutting my hair. She washed, cut, and styled my hair in 45 minutes and my hair looked fabulous and healthy oh and the price wasn't bad to boot! This is my new place!",positive
"I received my first haircut here as a curly girl! Terri cut my hair, using the Deva technique ( wedge cut). Of course I was a bit nervous at first--but after having a short consultation with her before having my hair cut I was totally comfortable. I loved the results and she even told me to come back if I had any straggly ends. I love everything about this salon, everyone is friendly, unlike some salons, where you walk in and the shop goes completely silent. LOL. The owner is awesome too! THANKS TERRI!",positive
"GREAT SALON! I was looking for a fresh new haircut and one the the stylist, Tyler Colman, helped me out with the exact look I was going for. Ask for Tyler, he is a super hip guy that knows about the latest styles and is very experienced.",positive
"Stephanie is the best! I have extremely thick, curly hair and she always trims it perfectly for me. I even trusted her with shaving my undercut a while back. She comes up with the best designs to shave and the cutest colors to dye. Whether your hair is curly or straight, you want a cut or color or just a wash, Stephanie is your girl",positive
"I have now been coming to Amazing Cuts for about a year or so. Every single time I've come, I've had a different stylist work on me. I have yet to have a single experience where i didn't leave with a smile on my face. Each stylist, including the manager or owner or so friendly. They say goodbye, and call you out by your name. They look you in the eye and treat you with respect. This place opens up early too. 8:00 or 8:30 am at the latest. They are open 7 days a week. They have high quality work. And to add a cherry to the top of the sundae, they are extremely affordable. They make it easy for this goofy looking guy to feel good. Thanks Amazing Cuts!!",positive
Steph has been doing my hair for years. She does any hair type and isn't afraid to do some crazy colors. Highly recommend this salon. Then entire staff is super friendly and inviting. It is easier to make an appointment as the salon stays busy all day.,positive
"Being going here for a year now and I haven't got a bad haircut yet. Anesia always leaves me with a perfect fade/cut that I get on a weekly basis. All the staff here are friendly, remember your name, and make sure your appointments are accurate. I highly recommend this place to anyone, both male and female, who value their hair and appearance!",positive
"I love this place, my son found it with his friends and he is very picky with his hair. I finally gave it a try and love it, I got hair and color. Took me forever to find a place I like.",positive
Go see Misty at Amazing Cuts. I've followed Misty from another salon and wouldn't let anyone else cut my hair. She is knowledgeable and professional all the time and is always has a great attitude.,positive
"Amber did a last minute cut and beard trim on my husband and it is fabulous! He gets so many compliments and I love it. She got us in the same day and we couldn't be happier. She'll definitely be his go to stylest! Ryan also got me in last minute for a women's cut. I got an aline bob and didn't want to lose any length because I'm growing out a Mohawk. She was awesome and understood exactly what I wanted. My hair is healthy and now has a cute style with clean ends. She's definitely my new stylest! The place is clean, modern, and extremely well priced! You can't go wrong here.",positive
"I've been going there for about 2 years now. I've gone through several stylist and they all were good, but then I discovered Darian she's the best! Great Charming attitude always makes sure that you're satisfied with your haircut, and cuts it the way you want, doesn't rush.",positive
"I came in today on the verge of tears with a hair emergency. My dry damaged frizzy hair was out of control and I was slated to give a talk in the morning. Darion was a miracle worker! She took her time and did an incredible job treating and styling my hair, even going so far as to make sure it looked just as nice the next day. She's easy to talk to and wise beyond her years. I highly recommend her as a stylist and a person.",positive
"I took my 4 yr old here for her first hair cut . It was busy, but they got us to someone with in 10 mins. Her name I believe was Taylor she was very nice. My daughter has an extremely soft head and very rough hair to brush bc of the curls but she did it so gently my daughter didn't cry or fidget. It was quick and easy . She recommended products outside their store for a hopefully easier experience when we brush it. Will deff go back.",positive
"Unprofessional I won't spend my money here again!Over a year ago I had my hair done by Jessica she damaged my hair so bad I had to cut my hair to my Collarbone and my hair was under my shoulder blades. I'm still trying to grow out the damage she did to my hair. Today I went to get my daughter a hair cut and the girl at the front desk remembered me and I told her about the horrible job Jessica did to my hair and that's why I haven't been back. She apologized....Then the girl went and told two other girls at the front desk and the two girls began to gossip and kept looking at me and I was staring directly at them to let them know that I see you talking, and maybe you should be professional and gossip when I leave. Then one of the girls called my daughters name and she seen it was me and looked over to the older lady with bugged out eyes and they began to gossip again as my daughter and I walked over to her. This place is so unprofessional! Your hair stylists damaged my hair so bad and you sit there and gossip and looking directly at me as your doing it with not a care..... disgusting! Great customer service.....I wish I didn't even have to give them a 1 Star!",negative
"Amber cut my hair today, she did an excellent job. I am very particular about my hair and was a little reluctant because I've never seen her work before. She made me feel very relaxed and comfortable with her pleasant personality and confident demeanor. I would recommend her to anyone sceptical about who cuts their hair. I would recommend making an appointment because she's in high demand.",positive
"My family and I have been coming here for a few years now and have always had good experiences. We now have been making appointments with Darion, she does a excellent job and always makes sure we are satisfied with our cuts. Thanks Darion, keep up the good work!",positive
"I had a few experiences here. Both times was with Vanessa!! She's awesome!! $13 for a cut and style. The first experience was with a friend of mine. She needed a haircut so we came here to amazing cuts and got Vanessa. She did an awesome job on her hair. So I decided that day that I will make an appointment to see her soon. The second time that I came was for me, I needed a haircut because I wanted to donate my hair as my hair was way too long! She did a great job cutting my hair as I showed her a picture of a hair style that I wanted and she went above my expectations of a haircut! It's been a week and I love my haircut. I will be back next time!! So will my friend as she will continue to see Vanessa!! Keep up the great work.",positive
"Great prices and products available. Janka is amazing, she color & cuts my mom, grandma and myself. She also does my husband's hair.",positive
"Wow. Amazing cut is right!! I took the advice of another fellow yelper and stopped in to this place in the hopes of getting a decent trim with no appointment totally last minute. Tall order I know, but based on the reviews I decided to give it a try. I'm super glad that I did!! I was able to be seen by Vanessa and she is so great! Super friendly, great cut and style too! I already made my appointment for color next week. Do yourself a favor and check this place out but if you want the amazing Vanessa I recommend that you make an appointment because I'm pretty sure that I just got lucky today.",positive
I have been put on hold by a snappy lady and left on hold for 1 hour and 20 minutes. Then I asked for the owner and she hung up. I called back to speak with th eowner Robert who was very rude and hung up on me too. Very unprofessional.,negative
"Great shop with $11 haircuts, good for a trim for my long hair and bangs where elsewhere it is at least $25. Cecilia helped me, took her time and made sure I was okay with what she was doing. Definitely a place I would go to again",positive
"Great customer service, close to my house and a very good haircut. Me and my 3 boys have been coming here for two years and walk out with good haircuts every time. It's hit and miss on how long the wait is and found that it's hard to predict a good time to walk-in as some weekends are busy while some are not and weekdays go the same way. Be sure to ask about the military discount. Good hair cuts at affordable prices.",positive
"It was my first time going there today because I didn't like the services from Great Clips on North Durango and also was close to my house, boy it was worth it, I get uncomfortable when I go to any haircut places because of too many eyes ha anyway, I had Jessica and she was amazing, made me felt comfortable and helped me feel calm & relax by chatting with me, she did a great job with my hair and couldn't be happier.",positive
"I been going to amazing cuts since day one, Also David has been cutting my hair and my wife for years now... All of my friends are now going to see David... I love this place....",positive
"Took both my boys for simple hair cuts. Ive driven by the spot a few times and decided to try them out. Each boy went with a different stylist. The one lady was super quick and didnt clean him up or put talc to remove the cut hair off his neck. She didnt even style his hair with gel, she just basically did a poor job. As for my other boy, the lady that cut his hair was a bit more detailed, but she still managed to give the kid a crooked part line. Looks more like a thunder bolt than a part line! LOL. With that said we probably wont be going there again.",negative
I cannot speak more highly of DAVID (the owner) He is so friendly and AWESOME. I would not take my boys ANYWHERE else. He knows EXACTLY what we like. My hair is long and getting a shampoo with a trim is the best scalp massage ever. Love this place!!,positive
"I recently let a friend currently attending beauty school make an attempt at coloring my hair. It was a terrible decision and my head looked orange and horrible. David, the owner at Amazing cuts got me in right away and did a corrective color on my hair that looked AMAZING. My cut and color were both beautiful and on top of it, my hair didn't feel completely dry from bleaching it twice and I walked away a completely satisfied customer. I cant stress enough how happy I was with the results and how much fun I had at the Salon, I will call David for all of my future coloring need.",positive
"This was the best haircut I have received in Las Vegas since I moved down here last year. if you are looking for a great place to get your haircut, look no further. The staff is friendly and they do an amazing job on your hair making you comfortable the whole time.",positive
"Close to my house, super friendly owner in David and great overall customer service. Walked right in and was taken care of immediately. Special thanks to Autumn for great friendly service and an excellent haircut.",positive
"Spotted this place on a drive by a while back and figured I'd give it a shot when it was time for a trim. It is conveniently located for me and the sign on the window says ""Haircuts $9.99."" Can't beat a cut for ten bucks, right? I almost walked out when I saw how busy they were, but decided to stick it out. I put my name on the list and rolled the dice with whoever was available next, as I didn't know anything about their stylists. It actually didn't take very long to be seated and I was soon getting my do done. Granted, there is not a whole lot of complexity when it comes to my hairdo, but Pricillia did a great job. It was one of the best cuts I've had in a while. She was attentive and got through the haircut efficiently without rushing through it, with just the right amount of conversation. All of the staff members I encountered were friendly and it was a relaxed atmosphere with music playing at a modest volume in the background. Apparently they get very busy in the afternoon and on the weekend. I was told if you want to avoid the wait, you need to plan on getting there early in the day. I will definitely be back.",positive
"this place is the only place i go for my haircuts!!! i love this place and i have been loyal to amazing cuts since it opened. I would recommend to anyone. The prices are great, it is a very clean location and David the owner is really a great guy. Dont go to another chain place but instead support a small business and go to amazing cuts!!!",positive
"Beware, I went here when this location first opened since they were having a special and a friend recommended Amazing cuts since her hair dresser for years was now the owner. I had an appointment set for my sister and I, when we got there we weren't greeted until someone just yelled for us to write our names on the bored and they'll be with us in a minute. After waiting 20 minutes I went to a gentleman (go figure was the owner) and told him that I had two appointments and we were yet to be seen or at least acknowledged. He quickly apologized and said he'd be with us once he was done with his client; mind you he was doing highlights and was in the middle of it. After another 20 minutes or so waiting we decided to just leave. The next day I had mentioned to my friend the horrible service we were given and she quickly called her friend (David the owner) and he said to come in again and wed receive a discount. After being talked into it Again my sister and I went there that very night to get our hair done. Boy were dissatisfied. Let me tell you the ""owner"" of the salon still needs more training my hair wasn't cut even and the 1 highlight I wanted in my hair after washing it once turned GREEN. My sister wasn't better off she saw someone else (don't know their names were) and her hair was just as bad. My sister which before had beautiful long hair now had orange hair and about 5 inches cut off for a Trim. Mind you after we were done and both in tears they expected us to still pay for you damaged, over processed and uneven hair. This place is joke, they can't do anything right not even customer service. Since then I have known a few other people who tried Amazing cuts to only be super disappointed and to never return. Word of mouth won't get you anywhere if you can't perform the service properly.",negative
If you want to get a crappy color job for a very cheap price this is the place to go to not only are they horrific on haircuts they're professionalism is not there at all. I tried to go to the owner my highlights were spotty and uneven all they talk about are drugs cursing and going out all the girls that were good moved away and for a reason. Priscilla was the only good one for a while but she left to Sola salon. I just don't know how they stay in business.,negative
Andrea was so amazing and really worked with me to get everything I imagined for my makeup and hair a relaity for my wedding. She did an incredible job and if I could give her 10 stars I would :),positive
"Andrea was absolutely amazing! I am so happy with her work and would recommend her to anyone wanting to look great! Thanks, Andrea!",positive
Andrea is a true artist! She had great suggestions on the best makeup for my photo shoot and I was so happy! Quick to respond and confirm our appointment. Her experience and knowledge of hair and makeup is impressive! She made me look and feel young again! Thank you.,positive
"Andrea was a superstar at our 12-hour corporate shoot today. Not only did she do a superb job with making up each of our 10 models, but has a great energy and made everyone feel totally comfortable. Thank you, Andrea!",positive
"Andrea does such amazing work. She did our hair and makeup for our family photos. She arrived on time and was very professional. My mom, sister in law, and myself we're all going for different looks and she nailed each style! I would highly recommend her! Thanks Andrea!",positive
"We flew in town for a wedding. Andrea did an amazing job on hair and makeup for my sister, mother, and myself. She was punctual, easy going, and a genius in her craft. I highly recommend her!",positive
"I found Andrea on Yelp (for my wedding) and I highly recommend her for hair and makeup! She is extremely talented, professional and yet very down to earth and friendly. I couldn't have asked for better results - she did outstanding makeup/hair for myself, my four bridesmaids and my mother. We all LOVED her!",positive
Andrea is very professional from our first phone call. She quickly understood what I wanted and was very accommodating. She was on time and we had FUN!!!!,positive
"Andrea is an extremely skillful and talented makeup artist. I recently got my makeup for my wedding photoshoot, henna party, and for the brunch after the wedding by Andrea. Several guests got their makeup applied by Andrea as well. As our wedding was heavily influenced by Indian culture (clothes, jewellery, and decor for the henna night), I felt Andrea struck a fine balance in knowing exactly what makeup would work with my skin tone and my overall outfit for the occassion. I realized Andrea is very versatile. I would recommend her instantly as I appreciate her talent, her professionalism and the fact that she is very personable and warm.",positive
Andrea did my makeup and hair awhile back with I believe a 2 day notice and was absolutely amazing. I am more of a bolder type girl and she nailed it. She also did my mother-in-law who isn't much of a make up wearer but she also loved the natural look she did on her. I have a best friend with the wedding coming up and I thought of nobody else but Andrea to do our hair and make up. She made us laugh the whole time and was such a positive energy to be around. You'd have to be silly to pass that up. A super plus was when I texted her about the wedding she was nothing but helpful giving me all the information I needed as well as being totally excited to have my business again. She is certainly personable and very professional and caring. I'm very lucky to have found her.,positive
"Andrea did an amazing job with our make up. I hired her to do make up for my mom, sisters and me for my bridal shower. I have never seen my mom so pretty before. Andrea clearly has a true gift for doing make up that lasts all day long and I didn't feel like it got caked up at all!!! The other thing that I really liked was how she did our eye make up. My eyes were my favorite part.",positive
